COMPLAINT	hi icici i got a spam email as below. the form attached will ask you fill all the details which bank will never asks.on friday 24 june 2016 12:55 pm icici bank <update@debitcard.com> wrote:dear customerregarding the recent upgrading unusal activities has been detected. see form for details----------------------------------------------------------------icici bank 2016when you open the attachment it will have below information.thank you for banking with us.dear customerwe recently reviewed your account and it was suspected that your icici bank accountmay have been accessed from an unauthorized computer. this may be due to changes in your ip address or location. your account will be disable within 48 hours if you fail to update your details by clicking on the below link. protecting the security of your account and icici bank network is our primary concernand that is why your account will be put on hold .click here to updateimportant notice:- add customercare@icicibank.com to your white list / safe sender list by clicking here. else your mailbox filter or isp (internet service provider) may stop you from receiving your e-mail account statementsincerely aanchal kapoorwhen you click on click here to updateit ask to fill below details as shown in screen sho
COMPLAINT	still i didn't receive any call.. call me asap 9711546694 and fix my issue.... or else i will mark a mail to your ceo.
COMPLAINT	i have applied for po posting in icici but i didnt recevie my login id and password kindly send it
COMPLAINT	i called to know my account balance frm my number.reply msg is followed 'no accounts fetched failure'.pls rectify
COMPLAINT	dear icici bank credit card... thanks for making me looser and a barking dog.a dog who barks about his issue and you are such a elephant who ignore such barks and just do what ever you like to do.you have defeated me and as always you have just updated me what you think over the email.it's not important for you to talk to such looser customers who falls in your trap so easily.i have paid the the 30 rs charge which you have applied as 28 rs... i am just scared for few paisa also you can teat me like shameless dog.you really think this matter is about 28 rs which i have to pay and you customer is so poor he has to take loan to pay 28 rs.i know you don't need to think around this... now as a beggar i am begging you to please please please close my card and forgive me my all sins of doing business with you.thanksa barking dog customer
COMPLAINT	it took a long to collect payback points why icici bank charges for using payback card?
COMPLAINT	i have been chasing customer care from last two months but all in vain. 0006babf72qxk1s7 thats my complaint number
COMPLAINT	i want to award icici bank for being d worst customer friendly award a bank which is never wrong only customers are wrong who employee never do wrong selling of credit cards but customer hears them wrong whose asstt manager at okhla branch communicates wrongs information branch managers accepts it but never takes action n neither refunds d wrong charged fee u call him he as assurances but no action n then u realise the customer was wrong. issues priority pass which allows free access to airport lounges and they end up charging u n then again prove customer was wrong.
COMPLAINT	came here to complain about your service and i see you already have plenty best to close my account and give both of us relief
COMPLAINT	your team don't have manners how to talk to a customer what ki d of relationship you are maintaining with customer if this is the way than please let me know the process how to close all relation with icici bank. i don't want to continue with icici bank any more
COMPLAINT	pathetic they do not have branch contact numbers on their web site....surprising the customer service does not have either.
COMPLAINT	icici bank work on google not on banking guidelines. bank staff email us we verify facts on google then do banking ridiculous. mayur vihar delhi staff don't know how to do banking
COMPLAINT	ÿopened a savings account from mumbai pali village branch and still the account is not active. even worse is the person who attended me mr. manish despite reading all my whatsapp messages is not responding anymore. when i call customer care (4 times ) to be precise they all gave me different reasons for the delay.
COMPLAINT	call me asap. extremely urgent. have messaged my mobile number.
COMPLAINT	poor service of icici bank
COMPLAINT	3 hrs and still no response. kudos
COMPLAINT	hi icici bank team i am trying to do icici bank transaction by debit card (bus reservation) .but your servers are down. please check as soon as possible .
COMPLAINT	hi i am struggling to get any response to my complaint sr407643054. it has been more than 9 months i am chasing icici to get my money back that got remitted to a wrong account. please let me know if you can help and i'll share the details. i even escalated this online to mr. krishnan govindan but no response yet
COMPLAINT	i have faced the worst customer treatment from icici worse than psu banks.ÿ
COMPLAINT	please escalate this matter as i have been here now for more than 5 times for just invest@ease. pathrti
COMPLAINT	ÿi am still waiting for credit card i applied 15 days ago no any icici executive call me for update the status its very poor service
COMPLAINT	worst chat service ever! you guys promote using icici mobile app and there is chat option right there which is as worst as one can't expect. first of all i complaint them for not getting credit card statement on my physical address. then secondly i requested them to mail me my last 3 months credit card statement. they said it will take around 4 hours at max to receive it. ok thats fine. then i ask them to give me the request number too in case i don't receive it so i should have something to track on. but the person don't have request number...as he convinced me sir you will get it soon. but nothing on my mail even after 24 hours. now i am forced to call customer care and what they replied me sir your email id is not even updated in your credit card. what the f**k. i am thinking of closing my icici account as well as cancel my credit card now. i am forced to move on to other bank
COMPLAINT	the worst customer service i have ever experienced. their tele care is pathetic and they dont respond to emails on time and when they do they just promise to resolve the issue on a later date. i am awaiting a resolution since last 10 days and its still pending
COMPLAINT	what the hell is this i paid bill for rbl card they told that payment decline but you deducted money and didn't refunded back transaction reference number gici4560502464 amount 3656.00 transaction date 22062016
COMPLAINT	hello sir.... we are from mauli group of institutions college of engineering & technology located in shegaon. we are having salary account of our 300 employees in your icici bank khamgaon branch. we are not getting proper service from khamgaon branch .ÿwe made lot of complaints. at the time of account opening they said yes to everything but now they are not receiving our calls also. if your bank wants to continue such type of service then we will withdraw our salary accounts & also we will not give 1200 accounts of students to your bank. so we request you to kindly look into matter & reply aa early as possible. thanks & regards sudhir badhe - 8308848691 . mgicoet
COMPLAINT	a bank who doesnt have email address to contact/ complaint. i have applied for a personal loan and they passed loan but also detuct 9k amount against insurance which is separately available in 900 only. i dont want it but dont know where to contact!
COMPLAINT	one of the worst bank i have ever met all the bank staff are idiots they simply try to make customers fool if you are coming for any account related issue and if you coming for new account opening or some thing else they will help u like anything.. dont knw why icici bank has seized my account from last three month even i have submitted my kyc as per notice still they are not listening any thing seriously i am going to take a legal action againstÿ#icicibankÿ..
COMPLAINT	hello icici support department i am diveshkumar keshavlal patel and i am hoilding salary account from 24-08-2015 and this was my salary account in my old company and i left the job from 01-05-2016 so my last salary of month of april-2016 deposited in this account now today i went for closing of this account at my nearest branch i was talked with customer service desk no 11 from maninagar branch that if i want to close this account now it will be service charge of rs. 500 + service tax because it is one year not completed for this account. so i can close this account only after month of august - 2016 right ? one more thing i asked her that should i need to maintain rs. 10000 minimum balance as per terms and condition of saving account? she told me no need to maintain this amount if i don't want to transact with this bank. and today i take out all money of rs 1500 from my account and from today i will not any transact from this account so i need to know from you that i am understanding okay ? na ? and from next month i no need to maintain rs. 10000 right and for that no money will be charge me for the closing time of this account on a after august-2016 right ? pls let me know as soon as possible and reply me soon that i am understanding this bank policy is okay and what i talked with bank representative was correct na ? my account no is : 137001507915 and account name : diveshkumar keshavlal patel pls solve my query and waiting for satisfied answer thanks
COMPLAINT	what is the point of fancy ads if you don't give basic attention to customer service? i received an icici gift card from someone and am unable to use it because online self help portal doesn't work and the customer care lines don't have an option to select gift card. this is why you will never match hdfc or axis in terms of service
COMPLAINT	icici bank - i have a account in your bank. i made one demand draft of amount 23395 rs. and submitted it to my company. now they are saying that the dd is bounce. i am not able to contact your branch which is the thane belapur branch. you customer care is hard to reach. now can you tell me how could be possible that dd can get bounce. please update me asap#dd -number -019083 #8879293975
COMPLAINT	we are trying to open a corporate account in your bank with no success . we sign 150 pages and your team is not able to give us an account number. we start one month ago !!!! do you have a person in your bank who got a real authority in order to understand the situation ?
COMPLAINT	i am disappointed with how icici has been treating me ? i have been writing to it over the last 12 years about a sum that went missing from my account and it has still not resolved it. i am attaching my latest letter to ms kiran of customer service in the hope that it might come to the attention of ceo chanda kochhar:dear kirani opened the account in person and paid us$100 in cash during a visit to india. please see the copy of the attached pay-in slip from your bank which shows the date as 13/01.04.if you go through the trail of emails in this stream you will see that your bank has taken more than nine years to look into this issue and has still not resolved it. i have been passed from officer to officer. among the latest are hafeez md jyothi bodhigala sonali preetam laxman kamble and now your good self. i am losing confidence in the bank?s willingness to deal with this issue.the crux of the problem is that although i paid us$100 in cash as shown in the pay-in slip that money was never credited into my account. all the other issues of non-activation etc are due to this. to the bank?s discredit it has never explained in writing how this happened nor apologised.i am getting old and cannot travel to india to sort out this problem. i can only hope that there are people with enough integrity in your establishment to take the trouble to verify all this and compensate me. us$100 was worth a lot more in 2004 than it?s worth today. because it was not credited into my account i have lost whatever interest it would have accrued over the last 12 years to your bank?s coffers. whether the sum is $1 million or $100 your bank should have the integrity to resolve this issue. i am posting this letter on your bank?s facebook page in the hope that your ceo chanda kochhar might notice it and do something about it.regardsdharmalingam vinasithambytel: 60167225507 (malaysia)
COMPLAINT	i was onfe an icici bank customer( i closed my account and all credit cards in 2010 paid all dues and ended my relationship as my salary account was moved to citi bank and i don't need to maintain two accounts). from march 2016 icici bank is sendingÿcredit card account statements saying that i need to pay 84 rs in 2010 ( now 450 rs with late payment interest etc). contacted customer service. twice they created service requests and nothing happend. either my calls will be disconnected abruptly or placed in long hold. don't know what to do so i am posting here.
COMPLAINT	worst private bank i have ever seen : i am your customer since last 10 years and today i am really disappointed from your side. i have filed a complaint since may 25th 2016 regarding less money received from other bank atm. when i called your customer care officer i am always getting different time frame to resolve this issue. it seems now your bank is behaving like other government bank.below is the issue detail : i have done debit of 3000rs from kotak bank atm (relief road branch on dated 25th may 2016). at same time i got only 2600rs from that atm only. so i filed a complaint that i got 400rs less in this transaction.(complaint no sr415327787). after 1 week i got reply from your side that transaction was successful. at time of filing this complaint i already mentioned that please check cctv footage for the same. but its not done from your side. so i again filed complaint on dated june 1st 2016 but they didn?t provide me time frame to resolve this issue. so i called them on 9th june 2016now they told me that it will take total 17days to resolve this issue. so penitently wait for till date(june 20th 2016). today i called again to see status of my complaint again i got reply from your side that it will take 45 days. this is ridiculous. so i argue with customer care person and he again check and said now it will take 30 days to resolve this issue.i have never expected this type of careless service. to get only 400rs back i am wasting my time with your bank since 1 month. i have 2 accounts with your bank. one is saving and other is current account. now i am thinking to move both account with different bank as i think your service is degraded day by day...request you to solve my issue as soon as possible.
COMPLAINT	till now (4 weeks) did not get any response from you guys... i already message you all the details..... when you guys are going to ans me.... fedup with the cc dept icici bank
COMPLAINT	where do u run your servers icici bank ? in the past week everyday i have visited your dilshad colony & dilshad garden branch several times and always ' your servers are down'. comm'on guys _ which century are we living in for your servers to go down like a pack of cards. this should be my last month with you guys after which i plan to look for a better bank _ where servers just run !!!
COMPLAINT	i want to verify my skill account.skrill asking to put euro amount deducted from my account.but amount deducted from my account in inr. what will i do nowÿ
COMPLAINT	sent a mail to antiphising 2 days ago haven't heard back from you guys since then! what a shame icici bank! atleast you guys could reply on timely manner for such critical issues.
COMPLAINT	how the hell is one supposed to get in touch with an icici bank representative on the phone ?!! i tried your customer care number and heard out all the options (believe me it's frustrating!) but the only voice i can hear is that annoying pre-recorded voice. no matter what options i choose there just is no option to talk to an actual human being!i just want to update/change my email for my credit card's alert subscription. i tried to do it through netbanking and it only shows my alert subscription email and phone number but no option whatsoever to change it. do i really have to visit a branch for something this trivial? like seriously?!!
COMPLAINT	waiting for my reply
COMPLAINT	this is the very horrible bank... in month month they charge me rs. 4000/-... i dont understand for what...???
COMPLAINT	dud when it comes to customer service. i dread going inside the ggn cyber branch metro stn. every time i go the 'holier than thou' lady staffs would cleverly coax me to get a c card a mutual fund a loan et al. n every time i come out with a bad taste. i would cancel my account now.
COMPLAINT	you are completely right piyus they does not care about the money you are putting into their bank account. so much their thousand mistakes always has some option to reverse but if you have done a single mistake they will pound thousands of terms and conditions on you. they will never care what you are loosing.
COMPLAINT	attention indusind bank ........i had deposited one cheque on 4th of july' 16 at cyber city metro station branch gurgaon but till date i haven't got any update till now neither customer care people have any information about my cheque i don't know what the hell they done with my cheque thus i would request to indusind bank to please deploy sincere and professionally trained banking staff who can do a real banking instead of such fashion parade divas who can only do fashion parade and speaks fancy arrogant english such an careless bankers i have ever seen truly pathetic and poor services......
COMPLAINT	please be aware from indusind bank's credit card. they are a big cheater and black mailer. i had their credit card account which i get closed in february 2015 and made the payment for all the outstanding amount. but they put annual charge even though the card was closed. now their recovery agent are calling me and black-mailing that pay the money which i do not owe to them otherwise they will report it into cibil to get my credit history bad. i have asked them several time to check my statement for the month of february and march 2015 and let me know the amount if anything is outstanding. but they do not turn up for months. after few months their recovery agents again called me and again black-mailed.i am planning to move to the consumer court against this bank to file a case so that they should refrain from such malicious practices.
COMPLAINT	i got a call when i posted my frustration on the wall but don't get any help. the charges were applied on my card was not correct n still it is showing a balance however it should've null. guys this is not the appropriate way of bussiness. what u explained me 45 days free lock period i didn't get it. not a fair practice
COMPLAINT	ya all. gimmickry. they wd apply charges for any transaction on other atms. what if the nearest atm of indusind is not working and there's no other atm in 5kms? they dont bother. unless u escalate they dont care. they would swarm.around you the moment you visit a branch to upsell their products which you dont need. they mean business. no heart. no empathy.
COMPLAINT	dont inbox. they won't do anything. this is their takiya kalaam response to one and all. find the email id of their ceo and email him. only then smtg can happen. not a bank for common man for sure.
COMPLAINT	opened first acc with indusind. tried debit card pin chng via atm. got card blocked while setting atm pin. called up customer care 18605005004. took 4:30 minutes to reach atm chng menu. it said call from registered phobe after asking for all details abt debit card inckuding cvv number.... shitt service. dont need ur acc will close it asap. and dont ask me to give my details ... first work on yr basics abt atm pin menu and phone services.
COMPLAINT	they cater to the upper middle class only. the cards they try to thrust on you have a yearly charge of 5000rs! obnoxious. preposterous.
COMPLAINT	i applied for soa of my two wheeler loan yesterday till now i have not got....this is seriously not a good service..my account no is iiz05009h..pls provide me the soft copy on my id aa2904@gmail.com9522777733
COMPLAINT	i had booked a tax saver deposit with indusind vasant kunj branch new delhi on 31st march 2016 till date waiting for the tax saver pass book as whenever i enquired at the branch always get blank replies that we don't know from where you will get the pass book really pathetic services
COMPLAINT	no use of writing you ppl as u take customers as duffers n fool and never solve any problem ever your customer care ppl don't know how to behave and your employees say no one can do anything go n do wat ever you wish
COMPLAINT	pathetic service's ...if i compare them to amex ...in credit card service delivery...indusind should shut down the credit card division and its call centre ...they will deliver value to share holders...response time and call backs are pathetic 
COMPLAINT	extremely worst experience with indusind banking.i opened my account in delhi-kalkaji branch and after 25 days of account opening my welcome kit not received.and no official authority is ready to help me out.my account no-158527243480
COMPLAINT	recent misappropriation of funds of around 36 lakhs has happened of my elder sister by a bank employee of indusind bank guwahati . have visited state head here area manager branch manager. it is a tragedy to see the pathetic response till date. last year too similar swindling had happened with nri client was all over media. we are hni client of your bank. show some urgency in responding.
COMPLAINT	this bank is a scam. they are using my company phone number for customer service. i get 20 calls a day from customers asking to change pin numbers. i wish i was a crook because i would be having a field day!!!!
COMPLAINT	refund through any gateway never gets reflected on time without number of follow ups. even though merchant gives you reference number there customer service executive on call would say they know nothing about it and will disconnect the call. highly pathetic. customer care not willing to help whenever you call. unless you send them proofs with merchants email they will not do anything. y can't you proactively initiate refunds
COMPLAINT	application reference no:1611308079622application status: not approvedthis is totally unfair i got 2 verification calls from your side how can it be declined ??dear sir i was waiting for credit card from last 2 months i have very important work with credit card and im looking for positive feedback and solution from your side
COMPLAINT	i have made a transaction onÿ#flipkartÿ#fraudÿ#cybercrimeÿjust within 5mins of transaction 1.2 lakhs has been transacted from my account. case of fraud by flipkart flipkart fashionÿ#kotakmahindraÿkotak mahindra bank ltd. kotak securities. please publish & save people from cyber crime. location: delhi theft location:cp. dont use kotak bank servic
COMPLAINT	worst onboarding experience i had with your bank. applied for bank account two weeks back and receive the atm card today. but the worst part is i have to wait for one more week to activate my netbanking account. what a poor service your are providing. icici and hdfc are rockstars and i am totally disappointed with your worst service.
COMPLAINT	hi. i had applied for a jifi savings account a month back and it's finally opened yesterday. but now i learn that it's a current account. why a current account? when i had applied for a savings account. plenty of problems even before i started with you. i don't know about the future
COMPLAINT	how can you change my registered email address without knowing me? what is status of my application retreival?? i did not hear anything from last three days?? if i will use otp option? what will happen? kindly pay your attention here.
COMPLAINT	then i will pay complete billed and unbilled amount very soon and i will deactivate/block this card for future transactions. i will go for hdfc/icici since they are providing me limit of 3 times of my monthly salary. waiting for a positive response.
COMPLAINT	kotak mahindra bank ltd.ÿteam your netbanking is not working from past 3 days and am unbale to reach your tollfree number too. whats happening? can you rectify this asap? life's getting difficult with kotak bank. suggest to improve your services and online sites.
COMPLAINT	i someone has made a transaction in new york at u.s. polo assn of rs.11530.32 using my credit card on 30/06/2016 around 7:40 a.m. and even no otp is received. although the card is with me only and i never gone there. i had already files a complaint regarding this with kotak. my service request no. is - sr#1-4636610200. how it is possible please look into the matter and initiate my refund.
COMPLAINT	hello team could you let me know what is chrg: decl/2029552678/ba049801/6709/1804 debit charges rs28.75 levied. the issue my with the atm kisok not allowing me to withdraw more than the limit either due to atm error or no balance in the atm then why do customer pay's the penalty. request you to kindly reverse the charges asap. you can check the accounti have withdrawn only when sufficient balance was available in the account.
COMPLAINT	helloi am getting continuous call from one unknown lady of your departmentphone number 02261369547 ten times & 02261369577 two times. she wascontinuously asking phone number of some person whose surname match tomy surname. she was contacted to my office where i am working & alsotold me to she will contact to my wifes office too.she was disturbing me without any reason of your bank. i had all callrecords in my cell phone for the conversion.she was openly challenge me to go to police station. so it is betteroption for me. i will do the same with all communication.
COMPLAINT	i am regularly getting message that i have 2 account with your bank ending with 3630 and 5537 with a negetive balance of 7568.42 and 6908.47. i had open only 1 account and after couple of months i have requested to close the account. you guys have created 2 account and accumlating balance on that. kindly reverse the entire money and close the account.
COMPLAINT	dear sir/mam i have submitted some document for open a account in kotak mahindra bank 50 days before agent name is mr manish mo no-9555079749 and he told me to give initial amount cheque of sum rs 20000.after some time cheque has cleared from my andhra bank account karol bagh branchdue to some issues in address verification account couldn't openbut still my deducted amount has not received.please rectify this issue asap.my andhra bank cheque no is -000014 provided in date-17/05/2016. mo no- 8287019413
COMPLAINT	3rd class bank i submitted my docs to open current account from last 10 days but yet to get the response from branch manager. i strongly suggest do not go with it anyhow
COMPLAINT	sir how much time you takes to clear cheque with same sbi bank if deposits in machine i deposited yesterday i think manual operations is far better then modern technology you adopted
COMPLAINT	#boiÿis shit...your net banking sucks! it is so much pathetic that it does not even take the log in details!! i wonder who developed your such pathetic system!
COMPLAINT	ghatiya server providing by sbi.
COMPLAINT	i am unable to generate atm pin through atm as well as internet banking as follows:1. first i tried two times on 2nd-july-2016 to generate through internet banking message came ?due to technical reason we are not able to process your request. please try after some time?2. then i tried through ivr helpline number 1800112211 and it was generated with message that please change your pin within 24 hours. for changing pin through atm it was unsuccessful and after that response code # 0075 shows in transaction receipt which was generated through atm (date 02/07/2016 time 20:05 terminal s5ea006499621 date 03/07/2016 time 09:49 terminal s5ea010269621).3. again i tried to regenerate atm pin through internet banking on 4th-july-2016 and i succeed at that time. when i tried today (dated 5th-july-2016) to check at atm it was denied to transact at atm (date 05/07/2016 time 18:41 terminal hfnc000691272)i tried helpline number 1800112211 also and they informed that they don?t have any information regarding these response code.i am not able to understand that where i should contact. atm card has been reissued due to loss of my previous atm card.
COMPLAINT	nice! indian banks' overall service is too poor.recently i applied for simply save cardbut sbi sent me platinum cardbut not only thatthey issued simply save card against my name.how sbi could issue two cards against the name of one person; so miscommunication and mismanagement in the system.
COMPLAINT	state bank of india:ÿarya nagar-013237 gzb branch only 4 officials 2 remains absentgcc machines not working from months unhappy take some action
COMPLAINT	sir i deposited rs. 500 into my savings account. but i have not received sms regarding this transaction. though this event is not for today when i deposit rs in my accont i dnt receive any sms. but when i withdraw money i receive alert.
COMPLAINT	i am charandeep r/o ambala cantt your people sitting at bank to serve customers are zero in knowledge don't know what are agri livestock farming projects . documentation has to be provided to them about sbi is doing on live stock your manager says humney kabhi piggery project kiya nahi hai 10 months dhakey khilwsney k bad agri manager bolta hai hum project nahi kar saktey sbi india ka sabsey ghatiya bank hai
COMPLAINT	one of the worst service & response from honey park- surat branch. have been trying to change the mobile number for last 9 months. submitted an application to their branch for mobile number change on 9 september 2015. they said its done . even after several follow ups it was not done. then i came to ahmedabad for work. tried to change number online several times but its impossible to change as dont have the earlier number. tried all the methods online but all failed. so i again had to come from ahmedabad to surat to change number. when i went there they( mr rathod & staff) said that they dont know about old applications & asked me to file a new application . i even showed them( mr rathod & staff) the mail but still they showed no interest in earlier application. one lady even threatens to call police if i make any noise. this was so frustrating that it was almost unbearable. first they harass the customer & if the customer shows anger they threaten to call police. so again submitted another request in last week of june at their branch. they said its done. when i came to home & checked online to my horror it wasnt done. si i again took follow up the next day from mr rathod. he said me to give miscall on a another number to activate the number. i did the same. but it was not for number activation. but was for account balance check etc. i told him the same he told me to change mobile number through online banking. i tried & showed him that it was pending from their side. i took follow ups after follow ups. on whatsapp phone.etc. i even told the branch manager(mr anil) about the same. he simply told to wait & gave the phone to staff. now even after 7 days of visitng them again to their branch & after 9 months of filing the 1st application for mobile number change my number is still not changed. now they are saying to fill another application & send them the mail. i have already done this & waiting for their response.
COMPLAINT	hi i was doing recharge of my airtel number through airtel app but when i was doing payment through net banking it stuck in last process. my balance cut bt recharge not done.
COMPLAINT	pathethic services i am trying to do an imps transfer from past two days and cannot proceed further because of defaults.
COMPLAINT	never opt for yes bank services you vill be messed up when you are in emergency !!
COMPLAINT	do u guys have customer care . i kept calling like for half hour but no response. i went to one of your atm for transaction from my debit card . money was deducted from my other bank account but your atm didn't return my money. same happened with other people.
COMPLAINT	never trust on axis bank they are not understanding customers problem and such ridiculous employees they are having ... most important things your personal data is not secure with axis bank... so if possible discontinued with axis bank?
COMPLAINT	how come you customers are telling (good bank/nice bank) where axis employees always gives a fake hope and make customers stranded
COMPLAINT	new website has no option to direct log in as a corporate client it keeps on showing new pages instead of directing to log in option there is no direct log in option for corporate client and its frustrating to see new information and waste of time.
COMPLAINT	worst bank among all other bank.i have taken car loan where they given me document .isigned after they fill all the labiality on their benefited only.when i called customer care she say me any proof of your talk.i am shocked .it is bank
COMPLAINT	dear axis bank can you please let me know why you steal money from customers? you don't close the services that i don't want to use form last one year yes you read it right from last 1 year. i am trying to close my axis bank demat account client id - 15590834. i had applied in april 2015 for closure but it didn't close and i applied again on 4th june 2016 but money was deducted from account stating for charges on 18th june 2016 and yet i don't know if the account is closed. request you to please close the account and stop stealing.
COMPLAINT	we ab investigators and analyst llp applied for current account in axix bank ghatlodiya branch in ahmedabad we deposit money on 3rd june by cash still today our account not opened we fulfilled all the documents very bad service.
COMPLAINT	due to the sales pressureÿaxis bankÿemployees will mis-sell you their credit card as free for life but will then start charging you annual fees and will exorbitant late fees if you miss that.
COMPLAINT	most inefficient bank in the world... have been asking to link my savings account with home loan ..never happening. sending mails is waste of time and pretty useless uneducated guys in the support
COMPLAINT	banks are the places where we save our money. but private banks are the parasites they keep nibbling our money some or the other way. jo tera hai wo mera hai or jo mera hai wo mera hi hai . never trust them
COMPLAINT	axis bankÿpathetic customer experience in the age where it takes hours to open an account i have been chasing you guys for almost 2 months now for a simple account opening add to this no one in the entire chain have any clue on the application status the branch is unapproachable and call center is just lingering things ; at the same time a significant amount of money has been credited from my account to be transferred to my new axis account 4 weeks back and i have been moving around to understand where it is lying ; highly dissatisfied with the services even my request for withdrawl of application is not being heeded to .. moving consumer court as a next step .. (ref complaint # 23162468)
COMPLAINT	ÿi made a wire transfer yesterday to a us bank. my account was debited of the money and the transaction details were sent at 6 pm yesterday. but the amount did not get deposited at the us bank yet. typically how long does it take for the transfer?
COMPLAINT	hi team one of my friend has lost her debit card and as well as she has forgot net banking credentials. not sure if account is activate or not. now she wants to transfer money to this account. please let me know process to get back debit card and as well netbanking credentials.
COMPLAINT	edge reward is a gimmick i cannot redeem my reward because there is no record with them but how come i am receiving update points. axis bank is not doing their homework.
COMPLAINT	dear axis bank my caredit card apply but not response for your service my not received message and not mail so please halep this meter
COMPLAINT	do not bank with axis or get their travel currency card. if you ever lose your card they will not send you a replacement one.
COMPLAINT	worst bank when it comes to nri customers. regretting my decision to have gone with them and doing business with another bank which is better than axis.
COMPLAINT	please guy's don't use this bank card i am using and they deduct 15 poundÿ??ÿfrom my account and now they not returning since last two months. they are professionals cheaters
COMPLAINT	ÿ#falsecommitmentÿgiven by your customer service dept
COMPLAINT	irritating & uneducated customer services & branch employees who are unble to fix my rd problem stop in middle and now do nothing even escalation email ids not response i have to stop my new trxn with axis bank and also not recommended to anyone tarun 9759008435
COMPLAINT	i've tried to open a bank account through the government's jan dhan yojana scheme. it's close to a month now and the representative who's handling my case is still stringing me along without any concrete timeline. this is a waste of my time and effort.ÿi find it hard to believe that it's taking a month to open an account. i've tried opening an account at the cross-point mall branch (opposite galleria market) in gurgaon. is this the customer service you guys pride yourself on? i really thought axis had above average service - but looking at this long list of complaints on this post i'm keen on trying on another bank.
COMPLAINT	i have still not got the apology letter via pod number 1853478 (skyline courier).whats the turn around time for me to receive it?
COMPLAINT	i agree with shadruthiji axis bank has really a very pathetic service. they are taking half a month to release my property documents though my required amount has been credited in my home loan account. i would not recommend to anyone for axis bank. no one should take the service from axis bank. really annoying
COMPLAINT	such pathetic customer service i have been following up since last week for my cc bill and each time the customer care executive says he will send it in 10 mins and that's the end of it. i have call back again to check on the statement. i would like to cancel the card. this is highly annoying
COMPLAINT	hell today i got the call and talked with executive and social means executive now they are saying that in part payment we calculate value as per market base and release 65% loan it's wondering as now all bank provide 80 to 85% loan of home valueÿi need to inform you all people please make sure check all the details and terms and condition before taking loan because in last executive and bank will not responsible and we will suffering with our problem. they will just inform me check letter we cleared mentioned. i didn't understand till date while you evaluate first time of property and given section letter and i just request for part payment then the evaluate again property as per my think market value will same today after 10 or more day ofcourse market value will increase decrease is possible while recision it's a ridiculous and very very much bad experience with axis bank so please careful in any deal with axis bank.
COMPLAINT	am not at all surprised to see so many complains when i checked the axis bank fb page here. disgusting and annoying service of axis bank. have been trying to break an fd since more than a week with no progress which ideally should have been done in 1ÿworking day. and to top it up the branch(salt lakesector 3kolkata) employees have no idea why(and are on leave) !!! and each time a cse will mail me asking 2 more days. i swear to god this is the last transaction i want through axis. a bank that doesn't let you access your own money in an emergency is unworthy of trust specially in money matters.
COMPLAINT	very poor service and bad client experience i am having with axis bank . deducting charges without any prior information or consent . deducting twice thrice some charges where i don't know the reason. planning to close my account . having account with axis bank since 1998 with bhubaneswar branch . completely unhappy.
COMPLAINT	very worst bank b'coz lots more fake offers give book my show vouchers given after 60 days u deposit in u r account 25000 & u login internet banking 1000 edge reward points this kind of lots fake offers
COMPLAINT	lots more time i'm mailing u u r side worst reply not favouring me my side not fault past 23 months not transact axis bank
COMPLAINT	extremely bad customer service. i had troubles with my credit card and check book last year. this year it is my debit card! last month i could make online transactions with my card suddenly this month my card is not supporting any international transaction. the phone banking officers have no idea what is wrong with my card. a working card suddenly stopped working and without any obvious reasons. i have been asked to reactivate the already activated international usage of my card. still it did not work. and now suddenly a new and unwanted debit card got issued against my account. loads of harassment!! i now regret having opened an account with this bank.
COMPLAINT	his is just start annoying customerswho pushed you upthe day they will come to know the fact as my incident sall you going to roll down like zipdoomalways rememberthe way you all indulged in pathetic wayisn't mr.p.k.jha or mr.ravi srivastava......really you along with digvijay singhwhat did ....just only have to convey fact to the customers or publicquite enough to give break to name famegrowth n allits ashamed me.anyways keep preaching by making fuss onlinewhirld already shaping big..... than will seewhat's suggestion works best by making fool to consumersor being ownselves.?????
COMPLAINT	the customer care number 1800-209-5577 never connects. after 48 trials from my registered mobile number i got the chance to speak with a phone banking officer. who of course knows nothing to resolve my issues. the other number 1800-103-5577 gets disconnected as soon as you dial it.
COMPLAINT	worst kind of bank in terms of nu-necessary charges. though hdfc and others is not charging and axis is charging on monthly basis. kind of cheating and making money from the common man.
COMPLAINT	your personal loan divison in mysore treats costumers just like dogs.
COMPLAINT	hello bank i`m with your bank since 2011 trying to create fd online but its sayingrequest couldn`t be initiated. please contact bank administrator its more than 4 month i`m struggling with your customer care and branch . customer care tells to send email to there id when i send email there is a response saying your email id is not registered i tried all measures what ever mentioned with the email but nothing is happening will you reply how to get rid of this nuisance
COMPLAINT	n 19th january 2015 my father md irshad alam went to axis bank atm raja bazar to withdraw rs.5000 from his salary savings account. he withdrew rs.5000 and came out from the atm. he got a message on his registered mobile number that an amount of rs.5 000 has been debited from your account at 19:27. he received another message at 19:29 that an amount of rs.10000 has been debited from your account. however he did not perform any transaction. we have reported this incident to the axis bank kankurgachi branch garia branch and amherst street police station. but they are not at all taking any effective steps against this issue and simply wasting our time by telling that police will take care of these things. this incident is happening on a regular basis at axis bank keshab chandra street raja bazar atm.
